-5.12E-03	-0.044
-5.12E-03	-0.048
-5.12E-03	-0.052
-5.11E-03	-0.04
-5.11E-03	-0.048
-5.10E-03	-0.032
-5.10E-03	-0.036
-5.10E-03	-0.032
-5.09E-03	-0.02
-5.09E-03	-0.04
-5.08E-03	-0.04
-5.08E-03	-0.04
-5.08E-03	-0.016
-5.07E-03	-0.02
-5.07E-03	-0.044
-5.06E-03	-0.056
-5.06E-03	-0.024
-5.06E-03	-0.032
-5.05E-03	-0.04
-5.05E-03	-0.04
-5.04E-03	-0.024
-5.04E-03	-0.024
-5.04E-03	-0.032
-5.03E-03	-0.028
-5.03E-03	-0.04
-5.02E-03	-0.004
-5.02E-03	-0.036
-5.02E-03	-0.024
-5.01E-03	-0.028
-5.01E-03	-0.02
-5.00E-03	-0.024
-5.00E-03	-0.028
-5.00E-03	-0.028
-4.99E-03	-0.012
-4.99E-03	-0.008
-4.98E-03	-0.024
-4.98E-03	-0.012
-4.98E-03	-0.012
-4.97E-03	-0.008
-4.97E-03	0
-4.96E-03	-0.012
-4.96E-03	0.008
-4.96E-03	0.004
-4.95E-03	0
-4.95E-03	-0.016
-4.94E-03	-0.008
-4.94E-03	0
-4.94E-03	-0.008
-4.93E-03	-0.016
-4.93E-03	-0.016
-4.92E-03	0
-4.92E-03	-0.032
-4.92E-03	-0.004
-4.91E-03	0.012
-4.91E-03	-0.008
-4.90E-03	0.008
-4.90E-03	-0.02
-4.90E-03	0.012
-4.89E-03	0.016
-4.89E-03	0.004
-4.88E-03	-0.004
-4.88E-03	0
-4.88E-03	0.008
-4.87E-03	0.008
-4.87E-03	0
-4.86E-03	0.012
-4.86E-03	-0.004
-4.86E-03	0.02
-4.85E-03	0.02
-4.85E-03	0.02
-4.84E-03	0.016
-4.84E-03	0.02
-4.84E-03	0.028
-4.83E-03	0
-4.83E-03	0.024
-4.82E-03	0.04
-4.82E-03	0.024
-4.82E-03	0.04
-4.81E-03	0.024
-4.81E-03	0.036
-4.80E-03	0.036
-4.80E-03	0.028
-4.80E-03	0.024
-4.79E-03	0.02
-4.79E-03	0.032
-4.78E-03	0.032
-4.78E-03	0.008
-4.78E-03	0.024
-4.77E-03	0.032
-4.77E-03	0.036
-4.76E-03	0.056
-4.76E-03	0.016
-4.76E-03	0.056
-4.75E-03	0.036
-4.75E-03	0.044
-4.74E-03	0.048
-4.74E-03	0.036
-4.74E-03	0.028
-4.73E-03	0.048
-4.73E-03	0.036
-4.72E-03	0.04
-4.72E-03	0.04
-4.72E-03	0.04
-4.71E-03	0.06
-4.71E-03	0.036
-4.70E-03	0.016
-4.70E-03	0.04
-4.70E-03	0.036
-4.69E-03	0.06
-4.69E-03	0.044
-4.68E-03	0.052
-4.68E-03	0.048
-4.68E-03	0.056
-4.67E-03	0.064
-4.67E-03	0.06
-4.66E-03	0.048
-4.66E-03	0.068
-4.66E-03	0.06
-4.65E-03	0.064
-4.65E-03	0.064
-4.64E-03	0.06
-4.64E-03	0.056
-4.64E-03	0.064
-4.63E-03	0.04
-4.63E-03	0.064
-4.62E-03	0.064
-4.62E-03	0.06
-4.62E-03	0.064
-4.61E-03	0.072
-4.61E-03	0.072
-4.60E-03	0.064
-4.60E-03	0.064
-4.60E-03	0.06
-4.59E-03	0.056
-4.59E-03	0.068
-4.58E-03	0.08
-4.58E-03	0.088
-4.58E-03	0.072
-4.57E-03	0.076
-4.57E-03	0.076
-4.56E-03	0.06
-4.56E-03	0.068
-4.56E-03	0.072
-4.55E-03	0.076
-4.55E-03	0.076
-4.54E-03	0.084
-4.54E-03	0.088
-4.54E-03	0.076
-4.53E-03	0.096
-4.53E-03	0.108
-4.52E-03	0.088
-4.52E-03	0.072
-4.52E-03	0.084
-4.51E-03	0.096
-4.51E-03	0.1
-4.50E-03	0.084
-4.50E-03	0.128
-4.50E-03	0.088
-4.49E-03	0.08
-4.49E-03	0.08
-4.48E-03	0.104
-4.48E-03	0.08
-4.48E-03	0.088
-4.47E-03	0.112
-4.47E-03	0.096
-4.46E-03	0.1
-4.46E-03	0.088
-4.46E-03	0.092
-4.45E-03	0.092
-4.45E-03	0.108
-4.44E-03	0.088
-4.44E-03	0.092
-4.44E-03	0.112
-4.43E-03	0.096
-4.43E-03	0.096
-4.42E-03	0.14
-4.42E-03	0.092
-4.42E-03	0.104
-4.41E-03	0.124
-4.41E-03	0.12
-4.40E-03	0.116
-4.40E-03	0.116
-4.40E-03	0.1
-4.39E-03	0.116
-4.39E-03	0.108
-4.38E-03	0.1
-4.38E-03	0.128
-4.38E-03	0.096
-4.37E-03	0.116
-4.37E-03	0.12
-4.36E-03	0.132
-4.36E-03	0.12
-4.36E-03	0.116
-4.35E-03	0.124
-4.35E-03	0.12
-4.34E-03	0.128
-4.34E-03	0.14
-4.34E-03	0.116
-4.33E-03	0.144
-4.33E-03	0.124
-4.32E-03	0.116
-4.32E-03	0.128
-4.32E-03	0.132
-4.31E-03	0.116
-4.31E-03	0.132
-4.30E-03	0.12
-4.30E-03	0.12
-4.30E-03	0.136
-4.29E-03	0.128
-4.29E-03	0.128
-4.28E-03	0.148
-4.28E-03	0.14
-4.28E-03	0.144
-4.27E-03	0.14
-4.27E-03	0.164
-4.26E-03	0.14
-4.26E-03	0.148
-4.26E-03	0.148
-4.25E-03	0.16
-4.25E-03	0.136
-4.24E-03	0.152
-4.24E-03	0.148
-4.24E-03	0.148
-4.23E-03	0.16
-4.23E-03	0.14
-4.22E-03	0.14
-4.22E-03	0.156
-4.22E-03	0.172
-4.21E-03	0.156
-4.21E-03	0.156
-4.20E-03	0.148
-4.20E-03	0.152
-4.20E-03	0.164
-4.19E-03	0.148
-4.19E-03	0.164
-4.18E-03	0.156
-4.18E-03	0.16
-4.18E-03	0.152
-4.17E-03	0.164
-4.17E-03	0.16
-4.16E-03	0.176
-4.16E-03	0.16
-4.16E-03	0.152
-4.15E-03	0.164
-4.15E-03	0.172
-4.14E-03	0.152
-4.14E-03	0.136
-4.14E-03	0.172
-4.13E-03	0.152
-4.13E-03	0.16
-4.12E-03	0.168
-4.12E-03	0.176
-4.12E-03	0.172
-4.11E-03	0.172
-4.11E-03	0.168
-4.10E-03	0.168
-4.10E-03	0.188
-4.10E-03	0.184
-4.09E-03	0.18
-4.09E-03	0.192
-4.08E-03	0.176
-4.08E-03	0.176
-4.08E-03	0.184
-4.07E-03	0.172
-4.07E-03	0.172
-4.06E-03	0.156
-4.06E-03	0.176
-4.06E-03	0.192
-4.05E-03	0.172
-4.05E-03	0.196
-4.04E-03	0.184
-4.04E-03	0.172
-4.04E-03	0.18
-4.03E-03	0.18
-4.03E-03	0.184
-4.02E-03	0.168
-4.02E-03	0.18
-4.02E-03	0.192
-4.01E-03	0.196
-4.01E-03	0.192
-4.00E-03	0.208
-4.00E-03	0.188
-4.00E-03	0.18
-3.99E-03	0.2
-3.99E-03	0.192
-3.98E-03	0.192
-3.98E-03	0.212
-3.98E-03	0.188
-3.97E-03	0.196
-3.97E-03	0.184
-3.96E-03	0.192
-3.96E-03	0.204
-3.96E-03	0.216
-3.95E-03	0.212
-3.95E-03	0.196
-3.94E-03	0.2
-3.94E-03	0.196
-3.94E-03	0.224
-3.93E-03	0.22
-3.93E-03	0.204
-3.92E-03	0.212
-3.92E-03	0.196
-3.92E-03	0.196
-3.91E-03	0.212
-3.91E-03	0.192
-3.90E-03	0.2
-3.90E-03	0.208
-3.90E-03	0.216
-3.89E-03	0.212
-3.89E-03	0.192
-3.88E-03	0.236
-3.88E-03	0.208
-3.88E-03	0.204
-3.87E-03	0.212
-3.87E-03	0.22
-3.86E-03	0.224
-3.86E-03	0.232
-3.86E-03	0.212
-3.85E-03	0.216
-3.85E-03	0.204
-3.84E-03	0.236
-3.84E-03	0.192
-3.84E-03	0.236
-3.83E-03	0.208
-3.83E-03	0.224
-3.82E-03	0.232
-3.82E-03	0.232
-3.82E-03	0.228
-3.81E-03	0.232
-3.81E-03	0.216
-3.80E-03	0.228
-3.80E-03	0.24
-3.80E-03	0.228
-3.79E-03	0.216
-3.79E-03	0.216
-3.78E-03	0.252
-3.78E-03	0.248
-3.78E-03	0.236
-3.77E-03	0.24
-3.77E-03	0.24
-3.76E-03	0.252
-3.76E-03	0.232
-3.76E-03	0.224
-3.75E-03	0.248
-3.75E-03	0.228
-3.74E-03	0.244
-3.74E-03	0.236
-3.74E-03	0.224
-3.73E-03	0.24
-3.73E-03	0.24
-3.72E-03	0.256
-3.72E-03	0.248
-3.72E-03	0.228
-3.71E-03	0.24
-3.71E-03	0.252
-3.70E-03	0.252
-3.70E-03	0.272
-3.70E-03	0.24
-3.69E-03	0.26
-3.69E-03	0.272
-3.68E-03	0.268
-3.68E-03	0.24
-3.68E-03	0.26
-3.67E-03	0.26
-3.67E-03	0.248
-3.66E-03	0.26
-3.66E-03	0.268
-3.66E-03	0.26
-3.65E-03	0.26
-3.65E-03	0.272
-3.64E-03	0.288
-3.64E-03	0.252
-3.64E-03	0.248
-3.63E-03	0.276
-3.63E-03	0.264
-3.62E-03	0.272
-3.62E-03	0.264
-3.62E-03	0.284
-3.61E-03	0.272
-3.61E-03	0.3
-3.60E-03	0.288
-3.60E-03	0.296
-3.60E-03	0.26
-3.59E-03	0.252
-3.59E-03	0.28
-3.58E-03	0.272
-3.58E-03	0.268
-3.58E-03	0.288
-3.57E-03	0.276
-3.57E-03	0.276
-3.56E-03	0.272
-3.56E-03	0.288
-3.56E-03	0.272
-3.55E-03	0.272
-3.55E-03	0.288
-3.54E-03	0.284
-3.54E-03	0.284
-3.54E-03	0.292
-3.53E-03	0.284
-3.53E-03	0.272
-3.52E-03	0.288
-3.52E-03	0.28
-3.52E-03	0.304
-3.51E-03	0.3
-3.51E-03	0.296
-3.50E-03	0.26
-3.50E-03	0.292
-3.50E-03	0.288
-3.49E-03	0.308
-3.49E-03	0.296
-3.48E-03	0.304
-3.48E-03	0.308
-3.48E-03	0.308
-3.47E-03	0.268
-3.47E-03	0.304
-3.46E-03	0.296
-3.46E-03	0.304
-3.46E-03	0.292
-3.45E-03	0.32
-3.45E-03	0.324
-3.44E-03	0.32
-3.44E-03	0.304
-3.44E-03	0.296
-3.43E-03	0.328
-3.43E-03	0.304
-3.42E-03	0.304
-3.42E-03	0.3
-3.42E-03	0.308
-3.41E-03	0.304
-3.41E-03	0.3
-3.40E-03	0.312
-3.40E-03	0.304
-3.40E-03	0.304
-3.39E-03	0.304
-3.39E-03	0.3
-3.38E-03	0.308
-3.38E-03	0.32
-3.38E-03	0.308
-3.37E-03	0.304
-3.37E-03	0.332
-3.36E-03	0.328
-3.36E-03	0.324
-3.36E-03	0.344
-3.35E-03	0.296
-3.35E-03	0.328
-3.34E-03	0.304
-3.34E-03	0.324
-3.34E-03	0.328
-3.33E-03	0.32
-3.33E-03	0.332
-3.32E-03	0.328
-3.32E-03	0.324
-3.32E-03	0.304
-3.31E-03	0.32
-3.31E-03	0.32
-3.30E-03	0.328
-3.30E-03	0.324
-3.30E-03	0.328
-3.29E-03	0.32
-3.29E-03	0.328
-3.28E-03	0.332
-3.28E-03	0.332
-3.28E-03	0.356
-3.27E-03	0.344
-3.27E-03	0.324
-3.26E-03	0.336
-3.26E-03	0.336
-3.26E-03	0.348
-3.25E-03	0.32
-3.25E-03	0.324
-3.24E-03	0.344
-3.24E-03	0.328
-3.24E-03	0.344
-3.23E-03	0.34
-3.23E-03	0.344
-3.22E-03	0.344
-3.22E-03	0.332
-3.22E-03	0.368
-3.21E-03	0.324
-3.21E-03	0.372
-3.20E-03	0.352
-3.20E-03	0.336
-3.20E-03	0.344
-3.19E-03	0.324
-3.19E-03	0.352
-3.18E-03	0.328
-3.18E-03	0.36
-3.18E-03	0.344
-3.17E-03	0.336
-3.17E-03	0.32
-3.16E-03	0.32
-3.16E-03	0.348
-3.16E-03	0.368
-3.15E-03	0.348
-3.15E-03	0.356
-3.14E-03	0.328
-3.14E-03	0.328
-3.14E-03	0.336
-3.13E-03	0.34
-3.13E-03	0.348
-3.12E-03	0.364
-3.12E-03	0.364
-3.12E-03	0.34
-3.11E-03	0.348
-3.11E-03	0.376
-3.10E-03	0.36
-3.10E-03	0.36
-3.10E-03	0.356
-3.09E-03	0.36
-3.09E-03	0.348
-3.08E-03	0.36
-3.08E-03	0.368
-3.08E-03	0.368
-3.07E-03	0.368
-3.07E-03	0.376
-3.06E-03	0.368
-3.06E-03	0.372
-3.06E-03	0.368
-3.05E-03	0.36
-3.05E-03	0.368
-3.04E-03	0.356
-3.04E-03	0.368
-3.04E-03	0.372
-3.03E-03	0.352
-3.03E-03	0.372
-3.02E-03	0.372
-3.02E-03	0.384
-3.02E-03	0.368
-3.01E-03	0.4
-3.01E-03	0.36
-3.00E-03	0.376
-3.00E-03	0.376
-3.00E-03	0.368
-2.99E-03	0.364
-2.99E-03	0.372
-2.98E-03	0.376
-2.98E-03	0.372
-2.98E-03	0.38
-2.97E-03	0.392
-2.97E-03	0.368
-2.96E-03	0.364
-2.96E-03	0.364
-2.96E-03	0.38
-2.95E-03	0.376
-2.95E-03	0.368
-2.94E-03	0.372
-2.94E-03	0.396
-2.94E-03	0.38
-2.93E-03	0.376
-2.93E-03	0.384
-2.92E-03	0.392
-2.92E-03	0.372
-2.92E-03	0.36
-2.91E-03	0.408
-2.91E-03	0.392
-2.90E-03	0.392
-2.90E-03	0.408
-2.90E-03	0.384
-2.89E-03	0.412
-2.89E-03	0.384
-2.88E-03	0.392
-2.88E-03	0.392
-2.88E-03	0.4
-2.87E-03	0.392
-2.87E-03	0.4
-2.86E-03	0.392
-2.86E-03	0.388
-2.86E-03	0.388
-2.85E-03	0.416
-2.85E-03	0.404
-2.84E-03	0.388
-2.84E-03	0.408
-2.84E-03	0.376
-2.83E-03	0.392
-2.83E-03	0.376
-2.82E-03	0.408
-2.82E-03	0.396
-2.82E-03	0.396
-2.81E-03	0.396
-2.81E-03	0.4
-2.80E-03	0.392
-2.80E-03	0.392
-2.80E-03	0.408
-2.79E-03	0.396
-2.79E-03	0.416
-2.78E-03	0.392
-2.78E-03	0.416
-2.78E-03	0.424
-2.77E-03	0.4
-2.77E-03	0.416
-2.76E-03	0.416
-2.76E-03	0.432
-2.76E-03	0.416
-2.75E-03	0.416
-2.75E-03	0.396
-2.74E-03	0.42
-2.74E-03	0.412
-2.74E-03	0.416
-2.73E-03	0.408
-2.73E-03	0.412
-2.72E-03	0.408
-2.72E-03	0.408
-2.72E-03	0.42
-2.71E-03	0.424
-2.71E-03	0.436
-2.70E-03	0.424
-2.70E-03	0.408
-2.70E-03	0.416
-2.69E-03	0.396
-2.69E-03	0.416
-2.68E-03	0.444
-2.68E-03	0.432
-2.68E-03	0.424
-2.67E-03	0.432
-2.67E-03	0.416
-2.66E-03	0.424
-2.66E-03	0.432
-2.66E-03	0.42
-2.65E-03	0.456
-2.65E-03	0.432
-2.64E-03	0.464
-2.64E-03	0.42
-2.64E-03	0.42
-2.63E-03	0.428
-2.63E-03	0.428
-2.62E-03	0.424
-2.62E-03	0.44
-2.62E-03	0.444
-2.61E-03	0.428
-2.61E-03	0.444
-2.60E-03	0.432
-2.60E-03	0.428
-2.60E-03	0.46
-2.59E-03	0.444
-2.59E-03	0.424
-2.58E-03	0.436
-2.58E-03	0.424
-2.58E-03	0.436
-2.57E-03	0.456
-2.57E-03	0.428
-2.56E-03	0.436
-2.56E-03	0.448
-2.56E-03	0.42
-2.55E-03	0.444
-2.55E-03	0.432
-2.54E-03	0.444
-2.54E-03	0.444
-2.54E-03	0.432
-2.53E-03	0.456
-2.53E-03	0.44
-2.52E-03	0.448
-2.52E-03	0.444
-2.52E-03	0.452
-2.51E-03	0.448
-2.51E-03	0.46
-2.50E-03	0.456
-2.50E-03	0.448
-2.50E-03	0.444
-2.49E-03	0.472
-2.49E-03	0.448
-2.48E-03	0.46
-2.48E-03	0.456
-2.48E-03	0.46
-2.47E-03	0.456
-2.47E-03	0.464
-2.46E-03	0.452
-2.46E-03	0.46
-2.46E-03	0.464
-2.45E-03	0.464
-2.45E-03	0.456
-2.44E-03	0.456
-2.44E-03	0.46
-2.44E-03	0.444
-2.43E-03	0.464
-2.43E-03	0.452
-2.42E-03	0.448
-2.42E-03	0.484
-2.42E-03	0.472
-2.41E-03	0.468
-2.41E-03	0.464
-2.40E-03	0.452
-2.40E-03	0.456
-2.40E-03	0.464
-2.39E-03	0.48
-2.39E-03	0.456
-2.38E-03	0.472
-2.38E-03	0.472
-2.38E-03	0.46
-2.37E-03	0.46
-2.37E-03	0.432
-2.36E-03	0.456
-2.36E-03	0.448
-2.36E-03	0.46
-2.35E-03	0.456
-2.35E-03	0.456
-2.34E-03	0.46
-2.34E-03	0.468
-2.34E-03	0.46
-2.33E-03	0.452
-2.33E-03	0.428
-2.32E-03	0.44
-2.32E-03	0.46
-2.32E-03	0.456
-2.31E-03	0.472
-2.31E-03	0.432
-2.30E-03	0.468
-2.30E-03	0.456
-2.30E-03	0.444
-2.29E-03	0.448
-2.29E-03	0.448
-2.28E-03	0.436
-2.28E-03	0.444
-2.28E-03	0.432
-2.27E-03	0.436
-2.27E-03	0.452
-2.26E-03	0.448
-2.26E-03	0.456
-2.26E-03	0.416
-2.25E-03	0.432
-2.25E-03	0.452
-2.24E-03	0.412
-2.24E-03	0.44
-2.24E-03	0.444
-2.23E-03	0.404
-2.23E-03	0.428
-2.22E-03	0.448
-2.22E-03	0.416
-2.22E-03	0.428
-2.21E-03	0.428
-2.21E-03	0.428
-2.20E-03	0.416
-2.20E-03	0.436
-2.20E-03	0.42
-2.19E-03	0.436
-2.19E-03	0.42
-2.18E-03	0.424
-2.18E-03	0.428
-2.18E-03	0.42
-2.17E-03	0.432
-2.17E-03	0.436
-2.16E-03	0.432
-2.16E-03	0.408
-2.16E-03	0.408
-2.15E-03	0.42
-2.15E-03	0.416
-2.14E-03	0.444
-2.14E-03	0.424
-2.14E-03	0.432
-2.13E-03	0.42
-2.13E-03	0.42
-2.12E-03	0.408
-2.12E-03	0.428
-2.12E-03	0.408
-2.11E-03	0.424
-2.11E-03	0.432
-2.10E-03	0.408
-2.10E-03	0.424
-2.10E-03	0.42
-2.09E-03	0.42
-2.09E-03	0.408
-2.08E-03	0.412
-2.08E-03	0.412
-2.08E-03	0.412
-2.07E-03	0.392
-2.07E-03	0.42
-2.06E-03	0.428
-2.06E-03	0.408
-2.06E-03	0.428
-2.05E-03	0.408
-2.05E-03	0.42
-2.04E-03	0.416
-2.04E-03	0.42
-2.04E-03	0.38
-2.03E-03	0.408
-2.03E-03	0.408
-2.02E-03	0.412
-2.02E-03	0.408
-2.02E-03	0.412
-2.01E-03	0.416
-2.01E-03	0.408
-2.00E-03	0.392
-2.00E-03	0.408
-2.00E-03	0.4
-1.99E-03	0.392
-1.99E-03	0.376
-1.98E-03	0.396
-1.98E-03	0.364
-1.98E-03	0.384
-1.97E-03	0.42
-1.97E-03	0.388
-1.96E-03	0.376
-1.96E-03	0.396
-1.96E-03	0.376
-1.95E-03	0.416
-1.95E-03	0.38
-1.94E-03	0.38
-1.94E-03	0.368
-1.94E-03	0.384
-1.93E-03	0.392
-1.93E-03	0.384
-1.92E-03	0.38
-1.92E-03	0.376
-1.92E-03	0.384
-1.91E-03	0.372
-1.91E-03	0.368
-1.90E-03	0.384
-1.90E-03	0.376
-1.90E-03	0.372
-1.89E-03	0.38
-1.89E-03	0.408
-1.88E-03	0.392
-1.88E-03	0.368
-1.88E-03	0.364
-1.87E-03	0.376
-1.87E-03	0.376
-1.86E-03	0.352
-1.86E-03	0.376
-1.86E-03	0.36
-1.85E-03	0.376
-1.85E-03	0.364
-1.84E-03	0.368
-1.84E-03	0.372
-1.84E-03	0.368
-1.83E-03	0.364
-1.83E-03	0.356
-1.82E-03	0.336
-1.82E-03	0.368
-1.82E-03	0.348
-1.81E-03	0.368
-1.81E-03	0.348
-1.80E-03	0.356
-1.80E-03	0.36
-1.80E-03	0.368
-1.79E-03	0.348
-1.79E-03	0.344
-1.78E-03	0.332
-1.78E-03	0.324
-1.78E-03	0.344
-1.77E-03	0.328
-1.77E-03	0.348
-1.76E-03	0.348
-1.76E-03	0.332
-1.76E-03	0.332
-1.75E-03	0.324
-1.75E-03	0.36
-1.74E-03	0.348
-1.74E-03	0.348
-1.74E-03	0.32
-1.73E-03	0.352
-1.73E-03	0.312
-1.72E-03	0.348
-1.72E-03	0.352
-1.72E-03	0.324
-1.71E-03	0.324
-1.71E-03	0.324
-1.70E-03	0.344
-1.70E-03	0.324
-1.70E-03	0.332
-1.69E-03	0.328
-1.69E-03	0.312
-1.68E-03	0.344
-1.68E-03	0.328
-1.68E-03	0.336
-1.67E-03	0.328
-1.67E-03	0.32
-1.66E-03	0.336
-1.66E-03	0.32
-1.66E-03	0.312
-1.65E-03	0.316
-1.65E-03	0.316
-1.64E-03	0.312
-1.64E-03	0.332
-1.64E-03	0.316
-1.63E-03	0.292
-1.63E-03	0.304
-1.62E-03	0.304
-1.62E-03	0.304
-1.62E-03	0.32
-1.61E-03	0.32
-1.61E-03	0.3
-1.60E-03	0.32
-1.60E-03	0.308
-1.60E-03	0.312
-1.59E-03	0.312
-1.59E-03	0.304
-1.58E-03	0.304
-1.58E-03	0.296
-1.58E-03	0.316
-1.57E-03	0.308
-1.57E-03	0.288
-1.56E-03	0.284
-1.56E-03	0.284
-1.56E-03	0.316
-1.55E-03	0.296
-1.55E-03	0.308
-1.54E-03	0.288
-1.54E-03	0.304
-1.54E-03	0.304
-1.53E-03	0.3
-1.53E-03	0.284
-1.52E-03	0.296
-1.52E-03	0.288
-1.52E-03	0.28
-1.51E-03	0.288
-1.51E-03	0.288
-1.50E-03	0.288
-1.50E-03	0.292
-1.50E-03	0.304
-1.49E-03	0.292
-1.49E-03	0.276
-1.48E-03	0.276
-1.48E-03	0.28
-1.48E-03	0.256
-1.47E-03	0.276
-1.47E-03	0.288
-1.46E-03	0.264
-1.46E-03	0.28
-1.46E-03	0.28
-1.45E-03	0.26
-1.45E-03	0.288
-1.44E-03	0.264
-1.44E-03	0.256
-1.44E-03	0.272
-1.43E-03	0.268
-1.43E-03	0.28
-1.42E-03	0.268
-1.42E-03	0.288
-1.42E-03	0.288
-1.41E-03	0.26
-1.41E-03	0.268
-1.40E-03	0.268
-1.40E-03	0.288
-1.40E-03	0.26
-1.39E-03	0.272
-1.39E-03	0.256
-1.38E-03	0.28
-1.38E-03	0.272
-1.38E-03	0.264
-1.37E-03	0.248
-1.37E-03	0.26
-1.36E-03	0.264
-1.36E-03	0.248
-1.36E-03	0.26
-1.35E-03	0.256
-1.35E-03	0.24
-1.34E-03	0.26
-1.34E-03	0.272
-1.34E-03	0.236
-1.33E-03	0.248
-1.33E-03	0.224
-1.32E-03	0.264
-1.32E-03	0.252
-1.32E-03	0.252
-1.31E-03	0.256
-1.31E-03	0.248
-1.30E-03	0.252
-1.30E-03	0.26
-1.30E-03	0.248
-1.29E-03	0.228
-1.29E-03	0.224
-1.28E-03	0.244
-1.28E-03	0.228
-1.28E-03	0.244
-1.27E-03	0.252
-1.27E-03	0.24
-1.26E-03	0.224
-1.26E-03	0.244
-1.26E-03	0.232
-1.25E-03	0.22
-1.25E-03	0.248
-1.24E-03	0.216
-1.24E-03	0.232
-1.24E-03	0.236
-1.23E-03	0.228
-1.23E-03	0.232
-1.22E-03	0.224
-1.22E-03	0.248
-1.22E-03	0.224
-1.21E-03	0.204
-1.21E-03	0.224
-1.20E-03	0.216
-1.20E-03	0.216
-1.20E-03	0.216
-1.19E-03	0.232
-1.19E-03	0.208
-1.18E-03	0.2
-1.18E-03	0.216
-1.18E-03	0.208
-1.17E-03	0.216
-1.17E-03	0.208
-1.16E-03	0.22
-1.16E-03	0.208
-1.16E-03	0.224
-1.15E-03	0.208
-1.15E-03	0.208
-1.14E-03	0.204
-1.14E-03	0.196
-1.14E-03	0.208
-1.13E-03	0.2
-1.13E-03	0.192
-1.12E-03	0.2
-1.12E-03	0.196
-1.12E-03	0.204
-1.11E-03	0.208
-1.11E-03	0.176
-1.10E-03	0.2
-1.10E-03	0.188
-1.10E-03	0.164
-1.09E-03	0.216
-1.09E-03	0.2
-1.08E-03	0.192
-1.08E-03	0.188
-1.08E-03	0.184
-1.07E-03	0.188
-1.07E-03	0.192
-1.06E-03	0.184
-1.06E-03	0.18
-1.06E-03	0.168
-1.05E-03	0.192
-1.05E-03	0.172
-1.04E-03	0.192
-1.04E-03	0.188
-1.04E-03	0.168
-1.03E-03	0.172
-1.03E-03	0.172
-1.02E-03	0.176
-1.02E-03	0.168
-1.02E-03	0.184
-1.01E-03	0.172
-1.01E-03	0.16
-1.00E-03	0.18
-1.00E-03	0.18
-9.96E-04	0.18
-9.92E-04	0.168
